nome,link,licenza,formato,versione,openAccess,fileID
Chapter%20-Development%20of%20new%20nanocomposites%20for%203D%20printing%20applications%20-%20ScienceDirect.pdf,https://iris.unitn.it/retrieve/handle/11572/318896/495382/Chapter%20-Development%20of%20new%20nanocomposites%20for%203D%20printing%20applications%20-%20ScienceDirect.pdf,,application/pdf,versione editoriale,False,Chapter20Development20of20new20nanocomposites20for203D20printing20applications2020ScienceDirectpdf116
Ferrari%20Rook%20Basile%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/299811/434358/Ferrari%20Rook%20Basile%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Ferrari20Rook20Basile202020pdf117
2020%20LBusatta%20DonazioneOrgani%20CSS.pdf,https://iris.unitn.it/retrieve/handle/11572/263516/334958/2020%20LBusatta%20DonazioneOrgani%20CSS.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,202020LBusatta20DonazioneOrgani20CSSpdf118
Claroni%20trasporto%20ferroviario%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/276671/371560/Claroni%20trasporto%20ferroviario%202020.pdf,,application/pdf,versione editoriale,False,Claroni20trasporto20ferroviario202020pdf119
998-Texto%20do%20artigo-1583-1-10-20201226.pdf,https://iris.unitn.it/retrieve/handle/11572/299611/433970/998-Texto%20do%20artigo-1583-1-10-20201226.pdf,tutti i diritti riservati,application/pdf,postprint,False,998Texto20do20artigo158311020201226pdf120
Emozioni_tiranne.pdf,https://iris.unitn.it/retrieve/handle/11572/276890/372108/Emozioni_tiranne.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Emozionitirannepdf121
RASD_2020.pdf,https://iris.unitn.it/retrieve/handle/11572/263796/335820/RASD_2020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,RASD2020pdf122
Cimmino%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/263783/335783/Cimmino%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Cimmino202020pdf123
IET%20Computer%20Vision%20-%202020%20-%20%20-%20Guest%20Editorial%20%20Computer%20Vision%20for%20Smart%20Cameras%20and%20Camera%20Networks.pdf,https://iris.unitn.it/retrieve/handle/11572/330742/525059/IET%20Computer%20Vision%20-%202020%20-%20%20-%20Guest%20Editorial%20%20Computer%20Vision%20for%20Smart%20Cameras%20and%20Camera%20Networks.pdf,,application/pdf,versione editoriale,False,IET20Computer20Vision2020202020202020Guest20Editorial2020Computer20Vision20for20Smart20Cameras20and20Camera20Networkspdf124
NRS%20Albertoni%20-%20Borri%20-%20...%20%20395-446.pdf,https://iris.unitn.it/retrieve/handle/11572/263785/335788/NRS%20Albertoni%20-%20Borri%20-%20...%20%20395-446.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,NRS20Albertoni2020Borri20202020395446pdf125
microorganisms-08-01003.pdf,https://iris.unitn.it/retrieve/handle/11572/355048/583954/microorganisms-08-01003.pdf,,application/pdf,versione editoriale,False,microorganisms0801003pdf126
1-s2.0-S0302283820303079-main.pdf,https://iris.unitn.it/retrieve/handle/11572/355046/583930/1-s2.0-S0302283820303079-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0302283820303079mainpdf127
SR25_Autocoscienza%20e%20invocazione_OA.pdf,https://iris.unitn.it/retrieve/handle/11572/319099/496053/SR25_Autocoscienza%20e%20invocazione_OA.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,SR25Autocoscienza20e20invocazioneOApdf128
5.%20OK%20_%20SEB%202019.doc.pdf,https://iris.unitn.it/retrieve/handle/11572/355312/583784/5.%20OK%20_%20SEB%202019.doc.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,520OK2020SEB202019docpdf129
FCortese_Citt%E0.pdf,https://iris.unitn.it/retrieve/handle/11572/263871/336055/FCortese_Citt%E0.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,FCorteseCittE0pdf130
2020%20-%20D'Orazio%20et%20al.%20-%20Experimental%20investigation%20on%20the%20durability%20of%20a%20novel%20lightweight%20prefabricated%20reinforced-EPS%20based%20construc.pdf,https://iris.unitn.it/retrieve/handle/11572/355318/584655/2020%20-%20D'Orazio%20et%20al.%20-%20Experimental%20investigation%20on%20the%20durability%20of%20a%20novel%20lightweight%20prefabricated%20reinforced-EPS%20based%20construc.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,20202020DOrazio20et20al2020Experimental20investigation20on20the20durability20of20a20novel20lightweight20prefabricated20reinforcedEPS20based20construcpdf131
Libro_RESUMENES_unlocked_Monni%20et%20al%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/355308/583779/Libro_RESUMENES_unlocked_Monni%20et%20al%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,LibroRESUMENESunlockedMonni20et20al202020pdf132
boiRxiv.pdf,https://iris.unitn.it/retrieve/handle/11572/276934/372430/boiRxiv.pdf,,application/pdf,preprint,False,boiRxivpdf133
remotesensing-12-02873.pdf,https://iris.unitn.it/retrieve/handle/11572/330684/524893/remotesensing-12-02873.pdf,,application/pdf,versione editoriale,False,remotesensing1202873pdf134
DeOliveira_Trento_INTLJOUMNGTSciences2020.pdf,https://iris.unitn.it/retrieve/handle/11572/281316/384410/DeOliveira_Trento_INTLJOUMNGTSciences2020.pdf,,application/pdf,versione editoriale,False,DeOliveiraTrentoINTLJOUMNGTSciences2020pdf135
1-s2.0-S0022460X20303205-main.pdf,https://iris.unitn.it/retrieve/handle/11572/281348/386723/1-s2.0-S0022460X20303205-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0022460X20303205mainpdf136
tripathy.pdf,https://iris.unitn.it/retrieve/handle/11572/334867/534487/tripathy.pdf,,application/pdf,versione editoriale,False,tripathypdf137
Diritto%20e%20Genere.pdf,https://iris.unitn.it/retrieve/handle/11572/281243/384229/Diritto%20e%20Genere.pdf,,application/pdf,versione editoriale,False,Diritto20e20Generepdf138
abb4920.pdf,https://iris.unitn.it/retrieve/handle/11572/281312/384403/abb4920.pdf,,application/pdf,postprint,False,abb4920pdf139
Welcome_Message_form_the_General_Chairs.pdf,https://iris.unitn.it/retrieve/handle/11572/313307/479858/Welcome_Message_form_the_General_Chairs.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,WelcomeMessageformtheGeneralChairspdf140
2020.ISCAS.Berardinelli.pdf,https://iris.unitn.it/retrieve/handle/11572/313309/479862/2020.ISCAS.Berardinelli.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,2020ISCASBerardinellipdf141
2020%20LBusatta%20242%20RICP.pdf,https://iris.unitn.it/retrieve/handle/11572/258460/320600/2020%20LBusatta%20242%20RICP.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,202020LBusatta2024220RICPpdf142
Oluwagbemigun_et_al_SCI_REP_2020.pdf,https://iris.unitn.it/retrieve/handle/11572/258453/320587/Oluwagbemigun_et_al_SCI_REP_2020.pdf,,application/pdf,versione editoriale,False,OluwagbemigunetalSCIREP2020pdf143
sustainability-12-09464.pdf,https://iris.unitn.it/retrieve/handle/11572/281486/384992/sustainability-12-09464.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,sustainability1209464pdf144
9910-Article%20Text-60660-4-10-20201027.pdf,https://iris.unitn.it/retrieve/handle/11572/281776/385927/9910-Article%20Text-60660-4-10-20201027.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,9910Article20Text6066041020201027pdf145
2020.lrec-1.742.pdf,https://iris.unitn.it/retrieve/handle/11572/341950/555680/2020.lrec-1.742.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,2020lrec1742pdf146
SIFD%20Diritto%20e%20futuro%20dell'Europa%20-%20A%20cura%20di%20Persio%20Tincani.pdf,https://iris.unitn.it/retrieve/handle/11572/313560/480818/SIFD%20Diritto%20e%20futuro%20dell'Europa%20-%20A%20cura%20di%20Persio%20Tincani.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,SIFD20Diritto20e20futuro20dellEuropa2020A20cura20di20Persio20Tincanipdf147
iegmc022_rev%20EP.pdf,https://iris.unitn.it/retrieve/handle/11572/246134/288518/iegmc022_rev%20EP.pdf,tutti i diritti riservati,application/pdf,postprint,False,iegmc022rev20EPpdf148
9781138571822_proofs_1_revEP_AM.pdf,https://iris.unitn.it/retrieve/handle/11572/246132/288514/9781138571822_proofs_1_revEP_AM.pdf,tutti i diritti riservati,application/pdf,postprint,False,9781138571822proofs1revEPAMpdf149
09046846.pdf,https://iris.unitn.it/retrieve/handle/11572/258657/464513/09046846.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,09046846pdf150
edz038.pdf,https://iris.unitn.it/retrieve/handle/11572/246318/288912/edz038.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,edz038pdf151
2020_Sociology_Advantage%20finds%20its%20way.pdf,https://iris.unitn.it/retrieve/handle/11572/246304/344369/2020_Sociology_Advantage%20finds%20its%20way.pdf,tutti i diritti riservati,application/pdf,postprint,False,2020SociologyAdvantage20finds20its20waypdf152
bmc.pdf,https://iris.unitn.it/retrieve/handle/11572/276163/370212/bmc.pdf,,application/pdf,versione editoriale,False,bmcpdf153
Scorpio2020_ESPL_compressed.pdf,https://iris.unitn.it/retrieve/handle/11572/276217/370415/Scorpio2020_ESPL_compressed.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Scorpio2020ESPLcompressedpdf154
1-s2.0-S107157972030099X-main.pdf,https://iris.unitn.it/retrieve/handle/11572/276220/506493/1-s2.0-S107157972030099X-main.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S107157972030099Xmainpdf155
Rossi_liaebook.pdf,https://iris.unitn.it/retrieve/handle/11572/330154/523714/Rossi_liaebook.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Rossiliaebookpdf156
paper_28.pdf,https://iris.unitn.it/retrieve/handle/11572/333952/532481/paper_28.pdf,,application/pdf,versione editoriale,False,paper28pdf157
Johannsen_light_touch.pdf,https://iris.unitn.it/retrieve/handle/11572/330139/532839/Johannsen_light_touch.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Johannsenlighttouchpdf158
main.pdf,https://iris.unitn.it/retrieve/handle/11572/314707/484027/main.pdf,tutti i diritti riservati,application/pdf,postprint,False,mainpdf159
paper_camera_ready.pdf,https://iris.unitn.it/retrieve/handle/11572/314701/484015/paper_camera_ready.pdf,,application/pdf,postprint,False,papercamerareadypdf160
Budde2020_Article_AnEfficientStatisticalModelChe.pdf,https://iris.unitn.it/retrieve/handle/11572/314703/547407/Budde2020_Article_AnEfficientStatisticalModelChe.pdf,,application/pdf,versione editoriale,False,Budde2020ArticleAnEfficientStatisticalModelChepdf161
main.pdf,https://iris.unitn.it/retrieve/handle/11572/314668/483957/main.pdf,,application/pdf,postprint,False,mainpdf162
paper_camera_ready.pdf,https://iris.unitn.it/retrieve/handle/11572/314691/483995/paper_camera_ready.pdf,tutti i diritti riservati,application/pdf,postprint,False,papercamerareadypdf163
Il%20custode%20della%20soglia%20Il%20sacro%20e%20le%20forme%20nell%20opera%20di%20Carlo%20Levi.pdf,https://iris.unitn.it/retrieve/handle/11572/298982/432754/Il%20custode%20della%20soglia%20Il%20sacro%20e%20le%20forme%20nell%20opera%20di%20Carlo%20Levi.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Il20custode20della20soglia20Il20sacro20e20le20forme20nell20opera20di20Carlo20Levipdf164
Effettivit%E0%20e%20diritto%20europeo%202020%20(Iamiceli%20pp%201-48).pdf,https://iris.unitn.it/retrieve/handle/11572/299023/432842/Effettivit%E0%20e%20diritto%20europeo%202020%20(Iamiceli%20pp%201-48).pdf,,application/pdf,versione editoriale,False,EffettivitE020e20diritto20europeo20202020Iamiceli20pp20148pdf165
s41598-020-68008-z.pdf,https://iris.unitn.it/retrieve/handle/11572/270011/354263/s41598-020-68008-z.pdf,,application/pdf,versione editoriale,False,s4159802068008zpdf166
Guest%20Editorial%20-%20Special%20Cluster%20on%20Space-Time%20Modulated%20Antennas%20and%20Materials.pdf,https://iris.unitn.it/retrieve/handle/11572/292387/414548/Guest%20Editorial%20-%20Special%20Cluster%20on%20Space-Time%20Modulated%20Antennas%20and%20Materials.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Guest20Editorial2020Special20Cluster20on20SpaceTime20Modulated20Antennas20and20Materialspdf167
Sladky.pdf,https://iris.unitn.it/retrieve/handle/11572/292414/414611/Sladky.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Sladkypdf168
The%20People%20and%20the%20Nation_2020_Chapt1.pdf,https://iris.unitn.it/retrieve/handle/11572/354086/580852/The%20People%20and%20the%20Nation_2020_Chapt1.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,The20People20and20the20Nation2020Chapt1pdf169
pasqualotto_venuti%202020%20JLDRP.pdf,https://iris.unitn.it/retrieve/handle/11572/292266/414263/pasqualotto_venuti%202020%20JLDRP.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,pasqualottovenuti20202020JLDRPpdf170
Malfatti_Trento_citt%E0_alpina_2020.pdf,https://iris.unitn.it/retrieve/handle/11572/270250/355196/Malfatti_Trento_citt%E0_alpina_2020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,MalfattiTrentocittE0alpina2020pdf171
CBR_Y2020-1.pdf,https://iris.unitn.it/retrieve/handle/11572/292581/415040/CBR_Y2020-1.pdf,,application/pdf,versione editoriale,False,CBRY20201pdf172
particles-03-00046.pdf,https://iris.unitn.it/retrieve/handle/11572/292570/415006/particles-03-00046.pdf,,application/pdf,versione editoriale,False,particles0300046pdf173
5.0020565%20(1).pdf,https://iris.unitn.it/retrieve/handle/11572/292566/414995/5.0020565%20(1).pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,50020565201pdf174
paper_26.pdf,https://iris.unitn.it/retrieve/handle/11572/292587/415052/paper_26.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,paper26pdf175
main.pdf,https://iris.unitn.it/retrieve/handle/11572/292590/415060/main.pdf,tutti i diritti riservati,application/pdf,postprint,False,mainpdf176
1-s2.0-S0254058419307837-main%20spag%209-13.pdf,https://iris.unitn.it/retrieve/handle/11572/240414/274838/1-s2.0-S0254058419307837-main%20spag%209-13.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,1s20S0254058419307837main20spag20913pdf177
02-Chapter%202%20Casaglia-1.pdf,https://iris.unitn.it/retrieve/handle/11572/270319/378141/02-Chapter%202%20Casaglia-1.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,02Chapter20220Casaglia1pdf178
Broccardo%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/270313/355365/Broccardo%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,Broccardo202020pdf179
"Desolda%20et%20al.,%202020.pdf","https://iris.unitn.it/retrieve/handle/11572/270300/355334/Desolda%20et%20al.,%202020.pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,Desolda20et20al202020pdf180
"PARONA,%20un%20seminario%20sul%20diritto%20amministrativo%20della%20Chiesa%20(estratto%20RTDP).pdf","https://iris.unitn.it/retrieve/handle/11572/292515/414835/PARONA,%20un%20seminario%20sul%20diritto%20amministrativo%20della%20Chiesa%20(estratto%20RTDP).pdf",tutti i diritti riservati,application/pdf,versione editoriale,False,PARONA20un20seminario20sul20diritto20amministrativo20della20Chiesa20estratto20RTDPpdf181
09368481.pdf,https://iris.unitn.it/retrieve/handle/11572/309982/468637/09368481.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,09368481pdf182
paper_atmosphere-11-01050.compressed.pdf,https://iris.unitn.it/retrieve/handle/11572/279705/503496/paper_atmosphere-11-01050.compressed.pdf,,application/pdf,versione editoriale,False,paperatmosphere1101050compressedpdf183
atmosphere-11-01102.pdf,https://iris.unitn.it/retrieve/handle/11572/279707/379938/atmosphere-11-01102.pdf,,application/pdf,versione editoriale,False,atmosphere1101102pdf184
Cliceri_Research%BFs%20got%20talent%202020.pdf,https://iris.unitn.it/retrieve/handle/11572/292828/415678/Cliceri_Research%BFs%20got%20talent%202020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,CliceriResearchBFs20got20talent202020pdf185
promoting_sustainable_development_through_trade_eu_trade_agreements_and_global_value_chains.pdf,https://iris.unitn.it/retrieve/handle/11572/279736/380000/promoting_sustainable_development_through_trade_eu_trade_agreements_and_global_value_chains.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,promotingsustainabledevelopmentthroughtradeeutradeagreementsandglobalvaluechainspdf186
VaesCogoniCalcagn%EC2020.pdf,https://iris.unitn.it/retrieve/handle/11572/256976/316211/VaesCogoniCalcagn%EC2020.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,VaesCogoniCalcagnEC2020pdf187
Tortia-Sacchetti-Valentinov_RSE%202020_Motivational%20resilience.pdf,https://iris.unitn.it/retrieve/handle/11572/256948/361620/Tortia-Sacchetti-Valentinov_RSE%202020_Motivational%20resilience.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,TortiaSacchettiValentinovRSE202020Motivational20resiliencepdf188
fcell-08-00082(1).pdf,https://iris.unitn.it/retrieve/handle/11572/279891/380464/fcell-08-00082(1).pdf,,application/pdf,versione editoriale,False,fcell08000821pdf189
FCortese_Burocrazia.pdf,https://iris.unitn.it/retrieve/handle/11572/279938/380649/FCortese_Burocrazia.pdf,tutti i diritti riservati,application/pdf,versione editoriale,False,FCorteseBurocraziapdf190
De%20Luise.%20L'et%E0%20dell'oro%20e%20il%20rovesciamento%20del%20mito%20del%20buon%20governo%20nel%20Politico%20di%20Platone.%20%20Plato%20Journal.%205829-Article%20Text-35762-1-10-20201013.pdf,https://iris.unitn.it/retrieve/handle/11572/279940/380653/De%20Luise.%20L'et%E0%20dell'oro%20e%20il%20rovesciamento%20del%20mito%20del%20buon%20governo%20nel%20Politico%20di%20Platone.%20%20Plato%20Journal.%205829-Article%20Text-35762-1-10-20201013.pdf,,application/pdf,versione editoriale,False,De20Luise20LetE020delloro20e20il20rovesciamento20del20mito20del20buon20governo20nel20Politico20di20Platone2020Plato20Journal205829Article20Text3576211020201013pdf191
